        0.28818       0.838007
       0.758871       0.835015
       0.159908       0.504419
       0.757118       0.966111
       0.727308        0.60384
       0.788272      0.0776791
       0.269329       0.760915
       0.100882       0.662503
       0.751536       0.925761
       0.751261       0.766555
        0.96637       0.726259
       0.599139       0.384256
       0.112198       0.164128
       0.440587       0.649497
       0.119952       0.991542
        0.82867       0.601244
       0.109741       0.101589
       0.384429       0.497278
      0.0865251         0.5385
       0.198609       0.911889
      0.0508121       0.529261
       0.386528       0.729506
       0.749247       0.647819
       0.502926      0.0388061
       0.391526       0.964165
        0.15402       0.525617
       0.168162       0.746209
       0.492894      0.0838039
         0.1186       0.527144
       0.152508        0.24319
       0.074799      0.0680445
       0.625989       0.358297
       0.433518       0.296007
       0.693289       0.665909
       0.647474        0.24509
       0.967177       0.745195
       0.378517       0.223115
      0.0507116       0.346691
       0.580818       0.285265
       0.380757       0.187148
       0.574499       0.669524
       0.664678       0.338911
       0.450511       0.969219
      0.0656535       0.869887
       0.250049       0.650702
        0.55099       0.970912
       0.836023       0.509782
       0.223366       0.502828
       0.611485       0.979167
       0.551902       0.801253
       0.445996       0.118431
       0.327271        0.40623
       0.416295       0.270073
      0.0588743       0.189004
       0.331351       0.436297
        0.99394       0.301658
        0.73043       0.819842
       0.521413       0.819394
        0.99106       0.563569
       0.293819       0.454894
        0.40567       0.239633
       0.345649       0.902894
       0.330465       0.831863
       0.263084       0.835163
       0.886682        0.87805
       0.901679       0.613519
       0.641208       0.825468
        0.15265       0.582463
       0.244655       0.670223
      0.0920961       0.886304
       0.999409       0.647676
        0.67187       0.228247
       0.601672       0.777556
       0.838068       0.824906
       0.512401       0.598337
       0.421339        0.36824
       0.875105       0.569807
       0.259756       0.874516
       0.975851       0.155561
       0.319302       0.267724
       0.699766       0.927254
       0.262851       0.791863
       0.753089       0.396707
       0.806079       0.203596
       0.975865       0.896656
        0.10005       0.343444
      0.0336327       0.946552
       0.581469       0.696638
        0.78443       0.184938
       0.782112       0.902659
       0.684116       0.734733
        0.30217       0.628238
       0.758067       0.981057
       0.814658       0.545935
       0.280224       0.566976
       0.828082       0.323725
       0.347298      0.0844563
       0.728782       0.770932
       0.724783        0.59035
       0.536547       0.377631
       0.261286       0.702819
       0.529163         0.9212
       0.941443       0.847965
       0.861977       0.731159
       0.329455        0.50479
       0.758625        0.86742
      0.0538354       0.834586
       0.346039       0.728207
       0.513193       0.321179
       0.438365       0.636742
       0.637227       0.836238
       0.663304       0.782813
       0.823207       0.942154
       0.253317       0.772901
       0.885591       0.213278
       0.636954       0.826306
       0.611254      0.0641786
       0.592119       0.266833
       0.523593       0.954073
       0.777948       0.460926
       0.887313        0.87743
       0.306292       0.961021
       0.304649       0.351576
       0.731261       0.984359
       0.854153         0.8419
       0.863289       0.338242
       0.107245      0.0239096
       0.662779       0.140029
       0.604988       0.871737
       0.360957       0.814991
       0.732166       0.412907
       0.247318       0.287822
       0.920106       0.721815
       0.850024       0.663643
       0.215037         0.5296
       0.218177        0.32908
       0.739513       0.113938
      0.0957705       0.815191
       0.998393       0.937951
       0.451282        0.94759
        0.72593       0.574327
       0.519725       0.966482
       0.985808        0.39392
       0.442928       0.395618
        0.16437       0.446793
       0.546465       0.634925
       0.767668       0.224181
       0.404366       0.416333
       0.214716       0.686394
       0.465711       0.939438
       0.529357       0.144695
       0.317814       0.844752
       0.118816       0.925572
       0.373845       0.027771
       0.862854       0.559416
       0.238108       0.900351
       0.539779       0.580601
        0.15461       0.181715
       0.587246       0.120631
       0.299892      0.0675239
       0.188626       0.156906
       0.618332      0.0266072
       0.740001       0.935414
       0.426924        0.93291
       0.552062       0.915261
       0.357602       0.193719
       0.529568       0.947542
       0.202114       0.932546
       0.346666       0.700639
       0.698255       0.919272
       0.830716       0.455882
      0.0085137       0.140201
       0.946941       0.336274
       0.789829       0.866104
       0.926592       0.527991
       0.905464       0.718348
       0.961436       0.918545
       0.636222       0.848723
       0.995868       0.891198
       0.929156       0.690401
       0.464701       0.300295
        0.87917       0.503832
       0.509179       0.242377
       0.416451       0.502899
       0.513196       0.448802
        0.94188       0.996343
       0.184101       0.247521
       0.829136       0.585886
       0.803116       0.270978
       0.408907       0.829599
       0.293982       0.761285
        0.86996       0.321626
       0.433954       0.247976
       0.598872      0.0592479
       0.217144       0.957337
       0.664553       0.593246
        0.98391       0.528969
       0.585091       0.849322
       0.160152       0.681081
       0.583441       0.421096
        0.10654       0.698096
       0.482173       0.486301
       0.751111       0.106258
        0.23618       0.514845
       0.706151       0.667989
      0.0500514        0.13339
       0.341611       0.984421
       0.307171       0.744699
        0.88418       0.454994
       0.208016       0.662645
       0.779818      0.0498087
       0.271111       0.194843
       0.862938       0.523475
       0.296194       0.815749
        0.71967       0.969769
       0.678633       0.297091
       0.434288       0.977343
       0.661321      0.0534124
       0.376585       0.536726
       0.396091       0.852881
       0.132322        0.68805
       0.723625       0.980312
       0.761122       0.373833
       0.349459       0.152259
       0.519231       0.906975
        0.94689       0.828851
       0.512076       0.389069
       0.464477       0.908283
       0.151917       0.838733
        0.75839       0.439412
       0.872365       0.657024
       0.439545       0.848543
       0.065342      0.0985594
       0.650018       0.921877
       0.174911       0.993121
       0.541198        0.74027
       0.403783       0.290298
       0.461343       0.832066
       0.808768       0.263352
       0.430933       0.469152
      0.0098591       0.783824
      0.0100455        0.75163
       0.128971       0.919192
       0.724312       0.703483
       0.930786       0.605014
       0.528464       0.945738
       0.775248       0.471145
     0.00476552       0.497677
      0.0368823       0.849747
       0.109857       0.618542
       0.983435       0.482571
       0.936039       0.863795
      0.0631502       0.190832
       0.282394       0.595035
       0.358675       0.102408
       0.752592       0.838288
       0.461177       0.827118
       0.822779       0.219432
       0.396107       0.696527
       0.530974       0.532903
       0.146156       0.657502
       0.377981       0.414293
       0.642604        0.30477
       0.336351       0.633897
       0.552131       0.217314
       0.740385       0.326617
       0.860107       0.687902
       0.935074       0.378005
       0.434953        0.58458
       0.103186       0.124941
       0.307138       0.227157
        0.89296       0.819545
       0.547015       0.734999
       0.489673        0.70816
       0.689581        0.79081
       0.695062       0.836481
       0.155935       0.433369
       0.163608       0.593494
       0.894798       0.153398
       0.380356       0.647062
       0.923054       0.905438
       0.384756        0.95001
       0.837162       0.955735
       0.310671       0.747099
       0.733983       0.875389
       0.260251        0.25433
      0.0665277       0.868266
        0.34156      0.0159482
      0.0184718       0.734495
       0.148842       0.340025
       0.822245       0.907473
       0.338457       0.309576
       0.668886       0.484777
       0.565707       0.502306
       0.276377        0.62743
        0.71644       0.976775
       0.565409       0.941796
       0.119725      0.0951817
       0.289758       0.289809
       0.256326     0.00414287
       0.851248       0.993614
       0.320029       0.654914
      0.0279707       0.715757
       0.302085       0.845237
       0.916553       0.493658
       0.567285       0.595373
       0.994519       0.561011
       0.918911       0.952654
       0.469386       0.363815
       0.439388       0.786156
       0.518324        0.33434
       0.976007       0.150249
       0.105541       0.138052
       0.688741       0.773555
       0.316378       0.317968
        0.89323       0.817397
       0.701345       0.594917
       0.804028       0.274181
       0.371759       0.163984
       0.905423       0.402444
       0.263967       0.763886
       0.111261       0.969692
       0.739497         0.9075
     0.00208878       0.474393
       0.498185       0.842025
       0.262841       0.205218
      0.0862489       0.309687
       0.549774        0.89655
       0.477463       0.371223
       0.562218       0.132708
        0.28309       0.884689
        0.19037       0.103275
       0.783647       0.603146
         0.8271       0.466301
       0.778573       0.934425
       0.952322       0.602369
       0.590523       0.451724
      0.0520455       0.664015
       0.527677       0.245155
       0.488171       0.469373
       0.436681        0.26555
       0.926354       0.971761
       0.784979       0.181248
       0.704349       0.777508
       0.791029         0.1977
       0.460323       0.071119
       0.834658       0.702307
       0.542336       0.509987
       0.798406       0.414511
       0.584519       0.670919
       0.411391       0.606088
      0.0341727       0.115971
       0.337772        0.75922
       0.313523       0.186446
       0.962012       0.234752
       0.559227       0.622171
       0.749543      0.0280027
        0.70184        0.65023
       0.690104       0.295536
       0.629571       0.330405
       0.659787       0.394757
       0.320544       0.569489
       0.894602      0.0326313
       0.961404       0.649066
       0.984404       0.270963
       0.647894       0.444491
       0.816586       0.956133
        0.53815       0.546535
       0.776949       0.896151
       0.450869       0.654958
       0.770309       0.608757
       0.392017       0.118656
       0.684752       0.917636
       0.943931       0.938362
        0.98412       0.977702
       0.477911       0.843238
      0.0232117       0.709358
       0.942357       0.747941
       0.277822        0.60484
       0.604352       0.894745
        0.26234       0.549268
        0.62349       0.240065
       0.403952       0.918146
       0.575608       0.578837
       0.617481       0.730993
       0.476602       0.773949
       0.493921       0.183927
       0.279058       0.579553
       0.794865       0.672485
        0.77364        0.40746
       0.245101       0.559835
       0.377601       0.047513
       0.858891       0.460721
       0.647216      0.0683121
       0.991506       0.117394
       0.599465       0.325171
       0.567837       0.398869
       0.970587       0.742247
       0.391806       0.533352
       0.710796       0.848603
       0.616277       0.861497
       0.487555       0.535623
       0.971297       0.507896
       0.762634       0.731747
       0.675938       0.884826
       0.820151       0.381533
       0.765348       0.760872
       0.232602       0.350918
       0.343234      0.0774046
       0.442612        0.11877
       0.296629        0.53832
       0.778168        0.96189
       0.600289      0.0973106
       0.133724       0.841566
       0.882794       0.943373
       0.986544      0.0831313
       0.735827       0.705552
       0.947963       0.828074
       0.264389       0.490065
       0.542688       0.207649
       0.848784       0.417944
       0.705412       0.352937
      0.0152665       0.884941
       0.964409       0.865339
       0.303783         0.3627
       0.176314       0.944714
       0.515226       0.893977
      0.0273954       0.291942
       0.796138       0.704327
       0.221588       0.892539
       0.652442       0.325501
       0.280444       0.938457
       0.157565      0.0889081
       0.809231       0.901961
       0.308435       0.635426
       0.553181        0.34766
       0.232783        0.54452
       0.426701       0.864206
       0.216683       0.473877
       0.525232       0.981697
       0.149384        0.64614
       0.889778        0.49407
       0.494019      0.0432998
       0.907284       0.836625
       0.758547       0.054643
         0.1383       0.564409
       0.478517       0.390292
       0.669101       0.974907
       0.725895       0.570009
       0.743183       0.981046
       0.409315       0.815471
       0.812955     0.00542431
        0.48344       0.515592
       0.441699       0.847456
       0.426846       0.923093
       0.505952       0.303446
       0.314596       0.545852
       0.578517       0.920559
       0.268668       0.240707
       0.171984       0.435871
        0.64107       0.418029
       0.596939       0.742465
       0.740955       0.784255
       0.656875       0.958255
       0.897306       0.830893
       0.576025       0.572922
       0.820151       0.656067
       0.289047      0.0142226
         0.6432       0.630386
       0.935789       0.684012
       0.649553       0.431446
       0.368106       0.213825
       0.395159        0.47137
      0.0368069       0.764859
        0.29503       0.861537
       0.879687       0.385251
        0.76338      0.0965933
       0.587015       0.721914
       0.139075       0.429765
       0.303569       0.244629
       0.278348       0.677542
       0.947834       0.792846
       0.448976      0.0290769
       0.446311       0.779103
         0.9517       0.382621
       0.412948       0.786083
       0.372937       0.869735
       0.204109        0.15616
       0.579605       0.694484
       0.667508       0.267457
       0.822216       0.759282
       0.809284       0.946892
       0.958665       0.162837
       0.413991       0.983984
       0.895542       0.366144
       0.413046       0.906955
    0.000986188       0.423777
       0.624849       0.250279
        0.12027        0.80614
       0.921915       0.811793
       0.855339       0.541386
       0.642144       0.570694
       0.523985       0.697009
        0.80372      0.0280797
       0.636053        0.16434
       0.327227       0.100117
       0.703351       0.537137
        0.91525       0.776297
       0.358789       0.415895
       0.601524       0.180623
       0.161061       0.748511
       0.321395       0.517558
       0.621583      0.0579653
       0.187736       0.428254
       0.753824       0.136015
         0.1009       0.432108
       0.565938       0.630975
       0.916735        0.92959
       0.421409       0.372441
        0.64596      0.0098908
       0.506397       0.462978
       0.621977       0.094041
       0.234824       0.689439
       0.815365       0.304327
       0.236361       0.175539
       0.756541       0.981638
       0.876679       0.538036
        0.26143       0.508543
       0.764064       0.873476
     0.00705168       0.530974
       0.519517       0.444306
       0.870001       0.539954
       0.510436       0.663877
       0.179021       0.546175
       0.900651      0.0520981
       0.408384       0.770208
       0.613403        0.45864
        0.11004       0.471925
       0.449789       0.329464
        0.47157       0.233972
       0.385386       0.291925
       0.922788       0.796115
       0.996581       0.219776
       0.749477       0.501847
       0.438437       0.576971
       0.186179       0.852901
       0.636673       0.193006
       0.893396       0.622281
       0.371016        0.13485
       0.544487       0.216791
       0.917608       0.451001
       0.203502       0.547538
       0.545619      0.0314698
       0.844974       0.927436
       0.858873       0.879914
       0.291346       0.604078
       0.243804       0.907738
       0.195987       0.100051
       0.868935       0.331715
       0.992495       0.955502
       0.222023       0.681764
       0.311027       0.363382
       0.633835       0.635813
       0.789876       0.515952
       0.579008       0.256903
        0.84121       0.053654
       0.815101       0.692092
       0.728736      0.0548293
       0.791114       0.843042
       0.481472       0.548539
       0.675031       0.908847
       0.701142       0.878607
      0.0622659        0.58147
       0.299656        0.38481
       0.573989       0.179599
       0.983466       0.430574
       0.843991       0.819609
      0.0536535         0.3082
        0.78592       0.888156
       0.867226       0.864029
       0.529599       0.645099
     0.00443845       0.348544
       0.558606       0.549798
       0.979836       0.734011
      0.0134627       0.947841
       0.630132        0.36742
       0.298531       0.748789
       0.700945       0.711051
       0.288744       0.911585
       0.467867       0.117531
       0.110699       0.719664
       0.717721       0.517587
       0.794536       0.789333
       0.169788        0.67705
       0.626177       0.981909
       0.939628       0.824189
         0.9373       0.637188
       0.829434       0.640813
       0.760011      0.0905952
       0.677151       0.168993
       0.327949       0.993152
       0.904739       0.486682
       0.818858       0.835439
       0.553902       0.390462
        0.05243       0.432707
       0.599376       0.640985
      0.0508703      0.0446322
       0.739805       0.243969
       0.273999       0.154894
       0.175127       0.731047
       0.993135       0.370501
        0.39451       0.811118
       0.372164       0.763155
       0.978089        0.25809
       0.242849       0.450694
       0.678607        0.14153
        0.93774       0.436452
       0.285271       0.404908
       0.740561        0.36417
       0.303466       0.423505
       0.406152       0.483005
       0.313472      0.0820352
       0.827576       0.395113
      0.0265092       0.705817
       0.244113       0.189539
        0.42991        0.76881
       0.688753       0.261735
       0.720408       0.738749
       0.907847       0.401044
       0.150449       0.122321
       0.573459       0.994136
       0.955047       0.903453
       0.297987       0.642433
       0.365134       0.979523
       0.390145       0.950349
       0.864509       0.677906
       0.824128      0.0778668
       0.558256      0.0486098
       0.171799       0.862871
       0.253737       0.117065
       0.125639      0.0740961
       0.084854       0.214478
       0.482798        0.32501
       0.531255       0.567488
       0.646944       0.586691
       0.295231       0.676488
       0.706444       0.544144
       0.227293       0.905955
       0.938995       0.574422
       0.187491       0.042894
       0.458917        0.27776
       0.980479       0.586871
       0.744158       0.474569
       0.696926       0.340139
       0.380803        0.96958
       0.662929       0.447652
       0.478709       0.971872
      0.0057349       0.946786
       0.512569       0.962993
      0.0351953       0.525838
       0.680463       0.243631
      0.0965811       0.403757
       0.471438       0.251843
       0.376388        0.58756
       0.245405       0.884363
       0.511298       0.807732
     0.00386483       0.244445
       0.981757       0.634572
       0.464203       0.966153
       0.739473       0.739881
       0.180205       0.410812
       0.164569        0.37536
       0.873198       0.601202
       0.564969       0.832938
       0.611464       0.544648
       0.968527       0.786595
       0.431126       0.755355
       0.162574        0.38561
       0.537502       0.380428
       0.870642       0.153215
       0.193342       0.998214
       0.254918       0.326616
       0.643854       0.322913
       0.769916       0.207591
       0.335035       0.673612
        0.21138       0.273322
     0.00360693       0.157816
       0.951754       0.222751
       0.331009         0.1296
        0.86448       0.496883
       0.440774       0.161382
       0.973505       0.651525
       0.857509       0.872259
       0.840594       0.620485
       0.430005      0.0581263
       0.705949       0.394014
       0.434403       0.798492
       0.506653       0.793992
       0.257202       0.197704
        0.98143       0.350322
       0.537426       0.933441
       0.833015       0.286928
       0.170958       0.625383
       0.353118       0.651561
       0.942029       0.953821
        0.80538       0.800818
       0.849997       0.473011
       0.819729       0.724394
       0.697917       0.586263
       0.929762        0.84801
       0.645028       0.841222
       0.688542       0.985723
       0.856663      0.0223324
       0.242715       0.948709
       0.903553       0.895389
       0.108596       0.356869
       0.338765       0.816538
         0.3457       0.698676
       0.943099       0.879339
       0.661226       0.267579
       0.929558       0.307941
       0.960425       0.272945
        0.21654       0.547755
       0.100127       0.974573
       0.769786       0.606313
       0.104155       0.207495
       0.675398        0.78911
       0.284634       0.154196
       0.915826       0.232242
       0.591792       0.240634
       0.832322        0.91725
       0.223829       0.709267
       0.174547       0.766002
       0.825352       0.259921
       0.422765       0.902044
       0.679401       0.548047
      0.0566995       0.358851
       0.420355       0.186418
       0.149522       0.596551
       0.684149       0.395548
       0.754057       0.997118
        0.81016       0.339191
      0.0725256       0.913503
       0.498733        0.78001
       0.615225       0.195619
       0.584209        0.37484
       0.417526       0.894095
         0.9851       0.342125
       0.584245       0.343176
      0.0104706       0.352999
       0.596062       0.479031
       0.380444        0.84753
       0.820493       0.947612
       0.847456       0.150486
         0.8823       0.996582
       0.144913      0.0804789
       0.224915       0.525087
       0.174056       0.404637
       0.781011       0.756287
       0.576707       0.361818
       0.699807       0.939447
        0.28709       0.859505
       0.429033       0.780117
       0.793753       0.664018
       0.743833       0.427323
       0.970937      0.0828622
      0.0178462       0.384653
       0.569926       0.901503
       0.847924       0.312628
      0.0571909       0.575875
       0.105318       0.636848
        0.75512        0.59631
       0.099441       0.668748
       0.330828       0.210281
       0.876957       0.554343
       0.545359       0.590937
       0.684618       0.183705
        0.91044       0.988962
      0.0902887       0.780319
       0.632125       0.534743
      0.0790738       0.680025
      0.0471437       0.686732
       0.212447       0.297886
       0.799718       0.716791
       0.898848       0.502696
       0.022079       0.900387
       0.863584       0.855262
       0.378997       0.544359
       0.884547       0.164933
       0.212077       0.547784
       0.772537       0.198484
       0.981418       0.430612
       0.228304       0.238238
       0.645108       0.359937
       0.808463       0.688315
       0.835428       0.841832
       0.847872       0.632455
       0.441283       0.672618
       0.711379      0.0220275
      0.0931142       0.608441
       0.548961       0.157639
        0.18345        0.77242
       0.682771       0.982917
       0.583893       0.160801
       0.710679       0.732022
        0.85308       0.858389
       0.994677       0.785288
       0.329014       0.852708
      0.0695256       0.246021
       0.783403       0.708693
       0.249472       0.311775
        0.81727       0.187833
       0.960868        0.62437
       0.128414       0.733178
       0.839061      0.0271681
      0.0765374       0.743753
       0.998259       0.414435
       0.727051       0.171659
       0.525167       0.729045
       0.514637       0.679111
        0.67251      0.0879133
        0.77673       0.618297
       0.108677        0.21991
        0.38178     1.5493e-05
       0.588094      0.0425631
       0.697011       0.602024
      0.0113788        0.21252
        0.31075       0.516474
       0.963116       0.891014
       0.394618        0.46014
       0.161984       0.814248
       0.393745         0.7618
       0.413332       0.393001
       0.248842      0.0270775
       0.298837        0.95395
       0.270667       0.229935
        0.82359       0.145006
       0.511031       0.163467
       0.256879         0.9895
       0.969166        0.31218
        0.46758      0.0605465
       0.144427       0.632374
       0.810799       0.107407
       0.221969       0.531066
       0.335486       0.546902
       0.968346      0.0980453
       0.183185       0.746683
       0.896477        0.63783
       0.177777       0.623382
       0.385909       0.672757
       0.597293       0.509293
       0.430525       0.867157
      0.0125005       0.541859
       0.867707       0.429272
       0.417147       0.177075
       0.490041       0.876465
       0.960025       0.392601
       0.727125       0.456659
       0.296425       0.668645
       0.871035       0.852822
       0.755618       0.902287
       0.415761       0.488605
        0.58039       0.494146
        0.96573        0.46878
       0.177094       0.984523
       0.488334       0.654981
       0.590525       0.280651
       0.768265       0.999316
        0.69354       0.864938
       0.536235       0.728495
       0.423283       0.673175
       0.495662       0.450695
       0.421758       0.744451
       0.141239       0.794384
      0.0480884       0.848434
       0.764307       0.594453
        0.63885       0.472366
        0.39638       0.870779
       0.351414       0.108892
       0.576617       0.182526
       0.860583       0.599792
       0.873061        0.76221
       0.309385       0.648129
       0.476605       0.463326
       0.765274       0.603205
        0.28984        0.67006
       0.930163       0.948858
       0.800307       0.546317
       0.885643         0.5586
       0.221188       0.780978
       0.406462       0.880692
       0.322186       0.496881
       0.310814       0.545256
      0.0452521       0.965356
       0.103209       0.208481
       0.504848       0.770361
        0.80246      0.0780741
       0.388305       0.251797
        0.61443       0.919421
       0.682404        0.82187
       0.779735       0.973757
       0.920558       0.654542
        0.50577       0.766544
       0.558728       0.289853
       0.446687       0.373565
        0.93486       0.151191
       0.486504       0.921116
       0.561417       0.879303
       0.475674       0.828956
       0.560041       0.926731
     0.00199632       0.658634
       0.360726       0.667896
       0.883071       0.986132
       0.675085       0.380561
       0.573878       0.565945
       0.642021       0.413582
       0.406389       0.237447
       0.438278       0.453907
       0.321249       0.729324
     0.00403335      0.0654356
       0.989138        0.42495
      0.0687706       0.475911
       0.673717        0.25942
       0.165487      0.0528402
      0.0478753        0.97238
       0.728032       0.655398
       0.249231       0.757529
       0.945099        0.80693
       0.443469       0.954527
       0.803297       0.694865
       0.477765       0.446055
       0.271056       0.103234
      0.0130627        0.42318
       0.642893       0.928847
       0.356994       0.999909
       0.246245       0.348083
       0.524034       0.774684
        0.86802       0.879875
      0.0448178       0.665889
       0.445143       0.868376
       0.283268       0.888803
       0.271611       0.907836
      0.0595826       0.978594
       0.815672       0.951089
       0.120757       0.764638
       0.880004       0.393893
       0.105621       0.554085
       0.490063       0.611735
       0.727172      0.0855687
       0.856139       0.267622
       0.888657        0.27739
       0.444164       0.494342
      0.0889279       0.384333
       0.779188       0.337762
       0.309726       0.438739
       0.517045       0.990335
        0.27195      0.0797138
       0.526971       0.663193
       0.623218       0.987446
      0.0962677       0.302183
       0.681729       0.513859
       0.095905       0.958216
       0.717261       0.380667
        0.41004       0.638278
      0.0610267       0.916419
        0.84256       0.198137
       0.699657       0.295128
       0.225849       0.390099
       0.548232       0.946388
       0.464082        0.78842
       0.717233       0.708828
       0.968496        0.98281
       0.678738       0.022925
       0.754876       0.607999
       0.607667       0.689897
       0.632935       0.899342
       0.986241       0.307571
       0.725242       0.701171
       0.742672       0.178976
       0.461287       0.320037
       0.132934       0.505593
       0.954035       0.655764
       0.273064      0.0689249
        0.90687       0.555568
       0.628415       0.107217
       0.163628        0.75913
       0.916182       0.700069
       0.151156       0.867489
       0.858298       0.696886
       0.707286       0.905513
       0.782032       0.346879
      0.0677827       0.578053
       0.416092       0.701944
        0.56167       0.972948
       0.207221       0.863984
       0.507276        0.56591
       0.760141        0.85776
       0.922697       0.472221
      0.0381125        0.13801
       0.217371       0.237035
       0.920524       0.137693
       0.800034       0.670269
       0.602459         0.8624
       0.396008       0.496917
        0.86902       0.692508
       0.880568       0.454012
       0.911061       0.553777
       0.527132       0.474409
       0.785987       0.859331
       0.582657       0.576879
       0.956347        0.38274
       0.159665      0.0411595
       0.128198       0.250637
       0.674254       0.105524
       0.875116       0.306819
       0.104281       0.539232
       0.314471       0.339541
      0.0847041        0.90651
        0.82429       0.571005
       0.506166       0.808233
       0.585678       0.106503
      0.0966107       0.695624
       0.847408        0.95341
       0.295829        0.39476
       0.131904       0.922869
       0.481842       0.860555
       0.684969       0.422354
        0.44497      0.0660263
       0.514254       0.554888
      0.0382416       0.564147
       0.419368       0.480998
      0.0914274       0.570455
      0.0515196       0.111096
       0.893071       0.669847
       0.207453       0.409755
       0.430672       0.777054
       0.610653       0.823572
        0.57219        0.85678
       0.187225       0.711831
      0.0491827       0.514542
       0.837664       0.882208
       0.707345       0.540635
       0.812931       0.289988
       0.413688       0.187527
       0.464618       0.262132
       0.896864       0.412529
      0.0802914       0.567611
       0.953879       0.748593
      0.0287874       0.695112
       0.262848      0.0204943
       0.797994       0.316798
       0.453073        0.17356
       0.690235       0.840948
       0.727375       0.217841
       0.551628       0.208849
      0.0180482       0.449384
       0.384996       0.502046
       0.606002       0.334658
       0.433337       0.105034
       0.716221       0.722774
       0.739104       0.829356
        0.30359       0.121452
        0.80843       0.220704
       0.926987       0.731817
       0.794924       0.271866
      0.0380288       0.873899
       0.404992       0.349084
       0.229946       0.667725
       0.495168       0.630824
       0.645347       0.796879
         0.5445       0.524294
       0.762525       0.500027
       0.332603      0.0929286
       0.651187       0.505104
       0.849238       0.967773
       0.422492       0.663996
        0.44922       0.442587
       0.456693       0.855294
        0.82263       0.683087
       0.858238       0.342635
       0.930229       0.288007
       0.257109        0.32647
       0.585465       0.908922
       0.698615        0.68634
       0.530636        0.74251
       0.650677       0.298606
        0.74844       0.164929
       0.554036       0.685307
       0.483001        0.39004
       0.302541       0.682503
       0.781698      0.0753519
        0.72361       0.637646
       0.891495       0.486658
       0.167973       0.292782
       0.826427      0.0793661
       0.517966      0.0898643
        0.46929       0.753372
       0.434699        0.63777
       0.297963       0.318505
       0.886056       0.631481
        0.42505       0.324413
